Date,ret,vol
2015-06-17,-0.002353602337777705,0.006373210494062252
2015-06-18,0.004545662730311761,0.00655468378085565
2015-06-19,-0.010059893910558504,0.0070318603573997895
2015-06-22,0.007946416759202268,0.007377220405914054
2015-06-23,-0.004555637892566189,0.007460837996695818
2015-06-24,0.008465822413637358,0.006993574652149458
2015-06-25,-0.004772731165076927,0.007104298263501995
2015-06-26,-0.00589997045793611,0.006428174225090494
2015-06-29,-0.017669677988794152,0.008466888457819432
2015-06-30,0.007201062124812196,0.008661626214374791
2015-07-01,0.009284716206721555,0.009322974911641874
2015-07-02,-0.0012646070935171672,0.009149457631302234
2015-07-06,-0.0034860059371224494,0.00865981489606739
2015-07-07,-0.0024633023049944747,0.008145394954862752
2015-07-08,-0.02513644189354025,0.011072762834873092
2015-07-09,-0.02060731873856092,0.011372969684755319
2015-07-10,0.026383405322851772,0.015435194554022367
2015-07-13,0.01912159630083643,0.016934057972903364
2015-07-14,-0.0003979225209471693,0.015877321709924182
2015-07-15,0.009587127314608868,0.016000596046727652
2015-07-16,0.01323768544305981,0.016271741350270708
2015-07-17,0.008600448380676085,0.016384336538749572
2015-07-20,0.018724847485005913,0.016979770794866452
2015-07-21,-0.01004479566399441,0.017496786198460464
2015-07-22,-0.04321480027809432,0.021346191193121852
2015-07-23,-0.0004795042696787988,0.019860307885727364
2015-07-24,-0.005287104642582641,0.018392128580942402
2015-07-27,-0.013992875638313862,0.01773308680304766
2015-07-28,0.004956363133642228,0.01787803488935418
2015-07-29,-0.0031660548062584226,0.01742531733720422
2015-07-30,-0.005053991209079456,0.016456803322543324
2015-07-31,-0.008782512944308873,0.015776847714796916
2015-08-03,-0.023860347300423967,0.013794131908596161
2015-08-04,-0.03260947212339138,0.015392969805323089
2015-08-05,0.006607564103220831,0.012340706555137968
2015-08-06,0.0021737672789816642,0.01255107849023472
2015-08-07,0.0033814078098126643,0.013041473135483535
2015-08-10,0.03571240042143753,0.018446766353981205
2015-08-11,-0.053441141685807825,0.024294116355911645
2015-08-12,0.015302189970791247,0.025372343529018047
2015-08-13,-0.0007810174376561285,0.025427034161431113
2015-08-14,0.007009638517556649,0.025698423106643168
2015-08-17,0.010295131185009687,0.02503417228030483
2015-08-18,-0.005649139492596156,0.022535094324341302
2015-08-19,-0.012872474036827342,0.022936791450399594
2015-08-20,-0.020733486128125644,0.02383444311657487
2015-08-21,-0.06311314701544823,0.030464561050642585
2015-08-24,-0.02527893732955233,0.026389615567607688
2015-08-25,0.005994227936771512,0.023258733370892404
2015-08-26,0.05577048024299902,0.03038305162245265
2015-08-27,0.029021626140233625,0.03224075674829928
2015-08-28,0.0032713350230144655,0.03214679067839617
2015-08-31,-0.004689340539627107,0.0318407169473225
2015-09-01,-0.045726605586901226,0.03450611338724419
2015-09-02,0.041995067433515665,0.03781935260281354
2015-09-03,-0.017691747268605784,0.03766698449039318
2015-09-04,-0.010016668205992119,0.03130759469522213
2015-09-08,0.02744119756951413,0.030392408054279247
2015-09-09,-0.019419929519071122,0.03166459697240672
2015-09-10,0.021732292019486454,0.0272398019226805
2015-09-11,0.014463445880703585,0.026032597585516605
2015-09-14,0.009585332768531796,0.026166372289124887
2015-09-15,0.008377023938896944,0.026134350507318233
2015-09-16,0.001117301867190168,0.01986045322298183
2015-09-17,-0.021621997415261607,0.017752229858916536
2015-09-18,-0.0041342213451542875,0.01661364444181755
2015-09-21,0.015394191940359736,0.016385340278949754
2015-09-22,-0.015835136185360366,0.01558106365592868
2015-09-23,0.008080197690635949,0.01392174644590735
2015-09-24,0.005930917746685527,0.012470770263005453
2015-09-25,-0.002524999272259354,0.011740571934747238
2015-09-28,-0.019987797160283094,0.012852083265363096
2015-09-29,-0.030521403374701883,0.014909258658396408
2015-09-30,0.011305856315240614,0.015802217049758496
2015-10-01,-0.006548901655229589,0.01476700318703388
2015-10-02,0.007273891371511798,0.015180410728889029
2015-10-05,0.0036170853261783265,0.014030202590640577
2015-10-06,0.004773031884798495,0.013592442119003002
2015-10-07,-0.004773031884798495,0.01314847927725451
2015-10-08,-0.011621416241779148,0.012972589430495493
2015-10-09,0.02364495749860085,0.015830070599965617
2015-10-12,-0.004648483087126287,0.0146209520024598
2015-10-13,0.0017008867466281608,0.01021862517448142
2015-10-14,-0.014234493410771876,0.010932324458843746
2015-10-15,0.014860663178541067,0.01160101423488007
2015-10-16,-0.007357776215477507,0.011791394416424754
2015-10-19,0.006195076932366206,0.011892528972806501
2015-10-20,0.01809332371498673,0.013068130103079795
2015-10-21,-8.782072867541402e-05,0.012873450324993627
2015-10-22,0.015179352860979822,0.0123503215391536
2015-10-23,0.03052512521652373,0.013611000890960626
2015-10-26,-0.03243166698999067,0.01811997488173995
2015-10-27,-0.00635232291943888,0.018373375986945106
2015-10-28,0.04037833464101448,0.020820305308905006
2015-10-29,0.010508812511132337,0.020703808618203225
2015-10-30,-0.00858238318979243,0.02080460198957234
2015-11-02,0.01396085234918365,0.020901720196456773
2015-11-03,0.01140501020192719,0.020652620738989512
2015-11-04,-0.0046612594089241455,0.02088740165860632
2015-11-05,-0.004620473030569006,0.020963472018012297
2015-11-06,0.001157365820006362,0.018953028068506197
2015-11-09,-0.004055917558643429,0.014904308066471353
2015-11-10,-0.03202405553305887,0.018770016131992084
2015-11-11,-0.005668530811163919,0.01323556778761421
2015-11-12,-0.0033643802440876946,0.012452606662543502
2015-11-13,-0.02964333914517514,0.014917440677564916
2015-11-16,0.01624581857602525,0.015266351106835534
2015-11-17,-0.004300465236884321,0.014094226167441945
2015-11-18,0.03117409696667739,0.018612727137685414
2015-11-19,0.012623406391407244,0.019285056402504327
2015-11-20,0.004368248058720159,0.019366059732786173
2015-11-23,-0.013077487479821404,0.019707317798069772
2015-11-24,0.009551057757022807,0.01694772351443457
2015-11-25,-0.007175888584713519,0.0170279534695471
2015-11-27,-0.0018659343788596239,0.016985561498270695
2015-11-30,0.00415066981153922,0.012909520323122998
2015-12-01,-0.008147907088825068,0.012888657100047721
2015-12-02,-0.009074678002300551,0.013261057493193807
2015-12-03,-0.009331509760823309,0.008921669204469808
2015-12-04,0.03270590202765655,0.013575211706008403
2015-12-07,-0.0063208679405821755,0.013632143918323866
2015-12-08,-0.0004227054477379255,0.01294172494642937
2015-12-09,-0.02232294012110314,0.01429383528929513
2015-12-10,0.004745620857569133,0.0143833870620273
2015-12-11,-0.026075248733108403,0.016339639466030603
2015-12-14,-0.006203783976699295,0.01609127495223965
2015-12-15,-0.01785054306589906,0.016584147733198117
2015-12-16,0.007663330956078962,0.017078339572047765
2015-12-17,-0.021424040864475025,0.017880227037472943
2015-12-18,-0.027442272123552325,0.013043672163380373
2015-12-21,0.012186139018186548,0.015031869758892435
2015-12-22,-0.0009320561737835575,0.014997710042714675
2015-12-23,0.01278721198922117,0.015818591640378292
2015-12-24,-0.0053545043940199655,0.015353810082603649
2015-12-28,-0.01126356328537792,0.01399153421162978
2015-12-29,0.01781426525773977,0.01584947974574068
2015-12-30,-0.013144441103317472,0.015436616346483122
2015-12-31,-0.019381547384117237,0.015744213767083997
2016-01-04,0.000854422624673834,0.01480704972677281
2016-01-05,-0.025378731898650475,0.014444512408630315
2016-01-06,-0.019763568358035943,0.014199106991055388
2016-01-07,-0.043120951325203105,0.01812633194605079
2016-01-08,0.005273919443726349,0.017180489202459622
2016-01-11,0.016062311136709972,0.01922380618388925
2016-01-12,0.014409355147586123,0.020584438215181754
2016-01-13,-0.026046617022070784,0.019436276117555586
2016-01-14,0.021634689623429626,0.02196215313378124
2016-01-15,-0.024308131839550384,0.022309665381046315
2016-01-19,-0.00485062027647043,0.022129206981072805
2016-01-20,0.0013440704718186147,0.021483162033022127
2016-01-21,-0.005075256790131544,0.02092769861636288
2016-01-22,0.051801936856719966,0.02288348322819962
2016-01-25,-0.019716022788137444,0.02418095913186341
2016-01-26,0.005515661254895221,0.0237511244042519
2016-01-27,-0.06796437168884362,0.031714620716455165
2016-01-28,0.007145852236415617,0.03120542846831661
2016-01-29,0.03395853396162307,0.03252163280165609
2016-02-01,-0.00939267385671494,0.031728133175690405
2016-02-02,-0.020429293140049598,0.032330055061100135
2016-02-03,0.019599230758728048,0.03306454315262758
2016-02-04,0.008002943192140233,0.033120116364930896
2016-02-05,-0.027071001291962382,0.028740624005512402
2016-02-08,0.010474748009612789,0.02884605264354189
2016-02-09,-0.00021105399584397944,0.028692232542900674
2016-02-10,-0.007608484559784134,0.018371351296732688
2016-02-11,-0.006065023758778931,0.018390990030620946
2016-02-12,0.0030908223024872505,0.014192768406403393
2016-02-16,0.027804066043492615,0.016930162432742164
2016-02-17,0.015198733120051156,0.015678441704704858
2016-02-18,-0.01913844625418637,0.016259086045530696
2016-02-19,-0.0022881392834901426,0.016052116556901825
2016-02-22,0.008708086844722907,0.013231333649906776
2016-02-23,-0.02286469536112712,0.015192619377749761
2016-02-24,0.014780879377738643,0.015928354026379512
2016-02-25,0.006844424237218316,0.015698189598857843
2016-02-26,0.0015493905112631268,0.015412887624535184
2016-02-29,-0.002273035531952683,0.015516610439888898
2016-03-01,0.0389461186956237,0.01774853650551841
2016-03-02,0.002185972121772739,0.017303320376158792
2016-03-03,0.00741692429744667,0.015536248206810951
2016-03-04,0.014766806960550216,0.015546733558261139
2016-03-07,-0.011128551244310891,0.016539271135491758
2016-03-08,-0.00827984360905143,0.01429807497443993
2016-03-09,0.0008907035781478001,0.014075122695982645
2016-03-10,0.0004943726017132555,0.014130405346397859
2016-03-11,0.010715923590361331,0.014217886578847885
2016-03-14,0.0025395138168708975,0.01401023523102429
2016-03-15,0.019894401508346427,0.009616873136082643
2016-03-16,0.013203832607358468,0.010015259803380945
2016-03-17,-0.0016054474861757484,0.01018346484434924
2016-03-18,0.0011331554047360193,0.009493279047520625
2016-03-21,-9.389731041142824e-05,0.008257038188798745
2016-03-22,0.007618414561525455,0.007103612554808873
2016-03-23,-0.005543687892346494,0.007820628696564514
2016-03-24,-0.00434381012537477,0.008256547403173671
2016-03-28,-0.004552551975793406,0.008360018427965101
2016-03-29,0.02339580348327086,0.010586088699054554
2016-03-30,0.017308171455339583,0.010204052502779708
2016-03-31,-0.005216156118750703,0.010151196915944238
2016-04-01,0.009133157291745686,0.010200084861883904
2016-04-04,0.010221333140034705,0.010331791688820613
2016-04-05,-0.011859004204089363,0.011548311060913278
2016-04-06,0.010418031267501071,0.011689192454055333
2016-04-07,-0.022050849386884952,0.01408948337628329
2016-04-08,0.0011049529694711069,0.013910570591744833
2016-04-11,0.0033076293914646726,0.013669543816376008
2016-04-12,0.012941112924103493,0.01231830140491471
2016-04-13,0.014383610221100351,0.011957927469125265
2016-04-14,0.0005351449910384609,0.011694972321432209
2016-04-15,-0.02027551618155954,0.013489212514692546
2016-04-18,-0.021811058026547592,0.014522434290711043
2016-04-19,-0.005317055780803326,0.014240171769905073
2016-04-20,0.002055654481253999,0.013617707863765276
2016-04-21,-0.010887137093848143,0.012325370415441713
2016-04-22,-0.002740286468728037,0.012263831332007213
2016-04-25,-0.005693753707030069,0.012096501077151966
2016-04-26,-0.006971247256461144,0.010602996294726885
2016-04-27,-0.06462171938802719,0.019608511439399044
2016-04-28,-0.031043169531046022,0.019626825944345942
2016-04-29,-0.011561019453733223,0.019645393346168917
2016-05-02,-0.0010673310846143202,0.020038332316054827
2016-05-03,0.01631252691717089,0.022113774805156892
2016-05-04,-0.010456208877208883,0.021601964388742245
2016-05-05,-0.0040671526484516995,0.02177855972754089
2016-05-06,-0.005592401043326589,0.02165939212406703
2016-05-09,0.0007543787253125878,0.021977391219891697
2016-05-10,0.006766606885956872,0.022731382203393418
2016-05-11,-0.00978853673205915,0.012545313679964285
2016-05-12,-0.023736477727348326,0.010972478829398571
2016-05-13,0.0019901551259642325,0.010803848202672104
2016-05-16,0.036446790613551716,0.01651168449745799
2016-05-17,-0.0041629344712377225,0.015628918717759174
2016-05-18,0.011379985785980207,0.015714788107946253
2016-05-19,-0.0038140834338076246,0.015705924330219816
2016-05-20,0.010769800479002,0.0157920684439613
2016-05-23,0.012627384569694478,0.01607659398485187
2016-05-24,0.015129079527425926,0.01645824835691374
2016-05-25,0.017416545973795383,0.016043381722685834
2016-05-26,0.007898537016321594,0.011770533597952201
2016-05-27,-0.0005976001446530432,0.01200616211935627
2016-05-31,-0.004894861766048475,0.008656535359643149
2016-06-01,-0.01411857572715336,0.010378765597250629
2016-06-02,-0.007544037875281795,0.010837712402520067
2016-06-03,0.0020445594395570588,0.01056612737630355
2016-06-06,0.007224250346354655,0.010366591364531936
2016-06-07,0.004047504575336536,0.00987220039158597
2016-06-08,-0.0009093288782144882,0.008873803524778278
2016-06-09,0.007150713111941709,0.007208430169680958
2016-06-10,-0.008263342593355372,0.0070585012637687915
2016-06-13,-0.015190873963198737,0.008240948961106652
2016-06-14,0.0012320255522717538,0.008315588677985092
2016-06-15,-0.003288866660627665,0.007263198217818594
2016-06-16,0.004211654977254842,0.007098721202995225
2016-06-17,-0.0230200682654651,0.010042771391377731
2016-06-20,-0.0024158136667669083,0.009430362566765894
2016-06-21,0.00848125311424397,0.00992352996440921
2016-06-22,-0.0037602958962152933,0.009891268692971866
2016-06-23,0.005739500570571376,0.009731419845993723
2016-06-24,-0.02849810677297482,0.012509627258598832
2016-06-27,-0.0146681731472742,0.012466353914552173
2016-06-28,0.016700601633858003,0.014241417831992398
2016-06-29,0.00861741306057695,0.014799074773583056
2016-06-30,0.012631757655320985,0.015470510412370766
2016-07-01,0.003028971605903319,0.01362441516320515
2016-07-05,-0.009430327527520266,0.013972249207540127
2016-07-06,0.00566889651870639,0.013807310954448643
2016-07-07,0.0042823957985382854,0.013823862768450774
2016-07-08,0.007683557976168487,0.013920513621238277
2016-07-11,0.0030983269961444293,0.009449440360611872
2016-07-12,0.004526901320260013,0.006893807769753271
2016-07-13,-0.005661857502017309,0.006539923355379385
2016-07-14,0.019626565571805088,0.008218631741379493
2016-07-15,-0.00010116584116470762,0.007802455849913323
2016-07-18,0.01057354151056078,0.008134035694874534
2016-07-19,0.00040076597508154066,0.006813825183465543
2016-07-20,0.0009010320543749728,0.006928429090704256
2016-07-21,-0.005316381880308807,0.007599430952709087
2016-07-22,-0.007774509603945656,0.008217462676954513
2016-07-25,-0.013469595127360456,0.009541127439723043
2016-07-26,-0.00690682432179246,0.009671892050340927
2016-07-27,0.06294051226821118,0.022127835948728275
2016-07-28,0.01341109964334919,0.02178999365291325
2016-07-29,-0.0012467963540441218,0.021825497610504698
2016-08-01,0.01750256248096127,0.02211774443442563
2016-08-02,-0.01491486628014016,0.02306206218324101
2016-08-03,0.012460236378255996,0.023150444803569762
2016-08-04,0.006158666390476242,0.022827594918643168
2016-08-05,0.015092792706899782,0.02234382978001249
2016-08-08,0.008246290945131296,0.020915927211406646
2016-08-09,0.004051995627718519,0.020129805012171462
2016-08-10,-0.007471705814932061,0.010474546399006765
2016-08-11,-0.000648385595797496,0.010209406159071288
2016-08-12,0.002313647102264227,0.010070213231988557
2016-08-15,0.011945411215336765,0.009389753194570284
2016-08-16,-0.0009140276893124799,0.0070555366085363865
2016-08-17,-0.0014637273180193588,0.006816657202972505
2016-08-18,-0.001282616600558395,0.00692746772696869
2016-08-19,0.0025634380843415627,0.005475584001508923
2016-08-22,-0.007802707557579058,0.005702056459483111
2016-08-23,0.0031282245620882776,0.005638571459439564
2016-08-24,-0.0075617252927489,0.005651946582423565
2016-08-25,-0.004267105813170691,0.00581358215653389
2016-08-26,-0.005873806717765717,0.005973586985161991
2016-08-29,-0.001122768633034621,0.0038371289137885114
2016-08-30,-0.00770605977524319,0.004123567538400903
2016-08-31,0.0009430808616621711,0.004298724683039856
2016-09-01,0.005920093872453069,0.005123753679625482
2016-09-02,0.00932585469739422,0.006160439904709023
2016-09-06,-0.00027868998282976065,0.0057512417103647556
2016-09-07,0.0061097786295229994,0.006044407599347726
2016-09-08,-0.026558681709607956,0.010131188597761324
2016-09-09,-0.02291016626167952,0.01205555035302369
2016-09-12,0.022151640270163586,0.014613311326796212
2016-09-13,0.023526165955896516,0.01661003864755982
2016-09-14,0.03477489925374133,0.01933069510923788
2016-09-15,0.03343341681797973,0.021160761200990075
2016-09-16,-0.005640369660319777,0.0216309267597105
2016-09-19,-0.011729058094198663,0.022431811190237662
2016-09-20,-8.788388786395984e-05,0.022426630671834643
2016-09-21,-0.00017586420252602153,0.022489627140256763
2016-09-22,0.009379102225183455,0.019633412983966113
2016-09-23,-0.016804315195100727,0.018624958759412072
2016-09-26,0.0015070860476673609,0.018128308038258992
2016-09-27,0.0018587328999886132,0.017179501684950436
2016-09-28,0.007575778820779977,0.013676315989082533
2016-09-29,-0.015655062591335867,0.009185369236698195
2016-09-30,0.007725516180694392,0.009712132455230026
2016-10-03,-0.004699107777962119,0.009138229035446303
2016-10-04,0.004256446189045526,0.009285196475439673
2016-10-05,0.000442661588916593,0.0092896780928768
2016-10-06,0.007402671815413431,0.009076097876661162
2016-10-07,0.001491920804211233,0.007079914186944383
2016-10-10,0.017296593521911596,0.008727330250520051
2016-10-11,0.002151720747321839,0.008724423843117541
2016-10-12,0.008902541927986007,0.00881476002741522
2016-10-13,-0.0030726910996596857,0.0064468430926425055
2016-10-14,0.005540964492560807,0.0063500071949819815
2016-10-17,-0.0006802678764832315,0.005847589694869074
2016-10-18,-0.0006807309559024866,0.006063005461567591
2016-10-19,-0.0029837739306137756,0.006367968502166002
2016-10-20,-0.000512752473269984,0.006325865991041529
2016-10-21,-0.00393729326013581,0.0066690683324415806
2016-10-24,0.008964866208101885,0.004844736815810313
2016-10-25,0.005086906160032267,0.004984313166340663
2016-10-26,-0.022751404100383343,0.008608982435825458
2016-10-27,-0.009649451451955837,0.008985244691330448
2016-10-28,-0.006660713526200457,0.008645280698643593
2016-10-31,-0.0015839989801951226,0.008618600454685049
2016-11-01,-0.018220581240604883,0.009704112392316656
2016-11-02,0.00089651353094089,0.009879670186215744
2016-11-03,-0.010776614828766462,0.009913629560497106
2016-11-04,-0.009054853639511418,0.009935230731586527
2016-11-07,0.014322175470207199,0.010947196862111827
2016-11-08,0.005869625713893267,0.011036432669257124
2016-11-09,-0.0016221102081330763,0.009309699485198893
2016-11-10,-0.02826350348518014,0.012088983991080616
2016-11-11,0.005919907785487677,0.012599683901506745
2016-11-14,-0.025405242971404007,0.01419074759612619
2016-11-15,0.013156612027060532,0.014799884116772624
2016-11-16,0.026533237709577495,0.01760067246800952
2016-11-17,-0.00036368818139242975,0.017258229184120066
2016-11-18,0.0009999935761895173,0.016955240382254193
2016-11-21,0.01505964504301538,0.017020547335836023
2016-11-22,0.0006261029752949732,0.01694089278584382
2016-11-23,-0.005111340494523997,0.017028916865509242
2016-11-25,0.005022217312607324,0.013761773634777876
2016-11-28,-0.001970436102885831,0.013842728029553152
2016-11-29,-0.0009861562329867013,0.00989437663578888
2016-11-30,-0.008469259877146751,0.010338924767695025
2016-12-01,-0.009363130572558997,0.007006675994586459
2016-12-02,0.0037375868886191377,0.007131572542235649
2016-12-05,-0.007214222984952112,0.007463127918347966
2016-12-06,0.007669000469328058,0.005916353144986605
2016-12-07,0.00977479219127364,0.006921775184679445
2016-12-08,0.009769407649359518,0.007445644681455192
2016-12-09,0.0161897674495437,0.008854079303587664
2016-12-12,-0.0057205526603931744,0.00911251707812326
2016-12-13,0.016544058179293053,0.010194747701772618
2016-12-14,0.0,0.009432434851193935
2016-12-15,0.005454059283384716,0.008152805544066551
2016-12-16,0.0012944099201082082,0.008251507519859
2016-12-19,0.005760425537613578,0.006972839672323462
2016-12-20,0.0026542513532881173,0.007072901138213183
2016-12-21,0.0009403796768396866,0.007124445579309106
2016-12-22,-0.006599738801976951,0.007826452763408716
2016-12-23,0.00197583458629369,0.006469434432453671
2016-12-27,0.00633096120571075,0.005923187920225086
2016-12-28,-0.004273260523930844,0.004216508782155723
2016-12-29,-0.00025709635155202193,0.004226452211987819
2016-12-30,-0.007826166602394213,0.004829362112023554
2017-01-03,0.0028451656706773854,0.004899927799853241
2017-01-04,-0.0011196340666650428,0.004491412131886238
2017-01-05,0.005072368723662013,0.004740271534075371
2017-01-06,0.011086659100651097,0.00596167489251755
2017-01-09,0.009117623662388663,0.005887857116188892
2017-01-10,0.0010079876272013344,0.005901629620423455
2017-01-11,0.00535858782598897,0.0058335941074554405
2017-01-12,-0.004184081604111878,0.0058228248231146675
2017-01-13,-0.0017623813136515842,0.005909630836331903
2017-01-17,0.008032232872599021,0.00505832623823215
2017-01-18,-8.323973465573786e-05,0.005186514896123149
2017-01-19,-0.0017517786291518789,0.005249199521274638
2017-01-20,0.0018350183638076167,0.005219914657600395
2017-01-23,0.000666426625171912,0.004366810643214744
2017-01-24,-0.0009165804897239838,0.0035879333803033034
2017-01-25,0.01579532378250459,0.00594615995637629
2017-01-26,0.0004921361829937076,0.005866537388575697
2017-01-27,8.211225292464874e-05,0.005527338115481425
2017-01-30,-0.0026274722141392814,0.005603171072749462
2017-01-31,-0.0023046212134008037,0.00534548254725239
2017-02-01,0.059193435681008655,0.01908175871616125
2017-02-02,-0.0017102017371510847,0.019079633106308634
2017-02-03,0.004270129000695899,0.019021121452892923
2017-02-06,0.009330093851263044,0.018882506296647582
2017-02-07,0.009472699235549609,0.01861145853648545
2017-02-08,0.0038697064342905207,0.01852372057885055
2017-02-09,0.007199787031395122,0.018341924753496972
2017-02-10,-0.00226806447467931,0.0184788422712853
2017-02-13,0.008816627622132422,0.018066870615579673
2017-02-14,0.012895963745489958,0.017588318011727198
2017-02-15,0.003622237373424486,0.004933366010182519
2017-02-16,-0.0011812796317074437,0.00484899336831337
2017-02-17,0.0027298069919008405,0.004919975350752132
2017-02-21,0.007194842700582349,0.004777069421658516
2017-02-22,0.0029946289482389865,0.004573488498808955
2017-02-23,-0.004239062879256128,0.005365193780657494
2017-02-24,0.0009519354773286359,0.005285452293799384
2017-02-27,0.0019737894078142304,0.004962501699523369
2017-02-28,0.0004379710100717027,0.004678554055278922
2017-03-01,0.020233245031633373,0.006620795449241691
2017-03-02,-0.0059548984143202865,0.007258577066020432
2017-03-03,0.005883457034947526,0.007202531847876974
2017-03-06,-0.0031523870463234793,0.007481844066367929
2017-03-07,0.0012904008414902357,0.0073128515896769405
2017-03-08,-0.003733812997239294,0.007521999344835607
2017-03-09,-0.002304771210865031,0.007385391721428668
2017-03-10,0.003311159365705141,0.0074013854420296584
2017-03-13,0.00043137142499949377,0.007413386583408717
2017-03-14,-0.0015099626918484432,0.007473946687813556
