Date,AAPL
2015-11-04,27.389963150024414
2015-11-05,27.263700485229492
2015-11-06,27.295272827148438
2015-11-09,27.184789657592773
2015-11-10,26.328014373779297
2015-11-11,26.179195404052734
2015-11-12,26.091266632080078
2015-11-13,25.329185485839844
2015-11-16,25.74403953552246
2015-11-17,25.63356590270996
2015-11-18,26.445255279541016
2015-11-19,26.781200408935547
2015-11-20,26.8984432220459
2015-11-23,26.548969268798828
2015-11-24,26.803754806518555
2015-11-25,26.612102508544922
2015-11-27,26.56249237060547
2015-11-30,26.6729736328125
2015-12-01,26.456527709960938
2015-12-02,26.217529296875
2015-12-03,25.974018096923828
2015-12-04,26.837566375732422
2015-12-07,26.66846466064453
2015-12-08,26.657194137573242
2015-12-09,26.0687198638916
2015-12-10,26.192726135253906
2015-12-11,25.518571853637695
2015-12-14,25.360750198364258
2015-12-15,24.912063598632812
2015-12-16,25.10370635986328
2015-12-17,24.571603775024414
2015-12-18,23.906471252441406
2015-12-21,24.199581146240234
2015-12-22,24.17703628540039
2015-12-23,24.488178253173828
2015-12-24,24.357406616210938
2015-12-28,24.0845947265625
2015-12-29,24.517488479614258
2015-12-30,24.197328567504883
2015-12-31,23.73286247253418
2016-01-04,23.753149032592773
2016-01-05,23.157909393310547
2016-01-06,22.70471954345703
2016-01-07,21.746479034423828
2016-01-08,21.86147117614746
2016-01-11,22.215452194213867
2016-01-12,22.537879943847656
2016-01-13,21.958423614501953
2016-01-14,22.438663482666016
2016-01-15,21.899797439575195
2016-01-19,21.793827056884766
2016-01-20,21.823139190673828
2016-01-21,21.712661743164062
2016-01-22,22.867061614990234
2016-01-25,22.420629501342773
2016-01-26,22.544635772705078
2016-01-27,21.063312530517578
2016-01-28,21.214366912841797
2016-01-29,21.947147369384766
2016-02-01,21.74197006225586
2016-02-02,21.302303314208984
2016-02-03,21.72393035888672
2016-02-04,21.898483276367188
2016-02-05,21.313621520996094
2016-02-08,21.538049697875977
2016-02-09,21.533504486083984
2016-02-10,21.370288848876953
2016-02-11,21.241069793701172
2016-02-12,21.30682373046875
2016-02-16,21.90755271911621
2016-02-17,22.24306297302246
2016-02-18,21.821413040161133
2016-02-19,21.77153968811035
2016-02-22,21.961956024169922
2016-02-23,21.465499877929688
2016-02-24,21.78513526916504
2016-02-25,21.93475341796875
2016-02-26,21.968765258789062
2016-02-29,21.918886184692383
2016-03-01,22.789382934570312
2016-03-02,22.83925437927246
2016-03-03,23.009281158447266
2016-03-04,23.35157585144043
2016-03-07,23.09314727783203
2016-03-08,22.902729034423828
2016-03-09,22.923137664794922
2016-03-10,22.934473037719727
2016-03-11,23.18155860900879
2016-03-14,23.240503311157227
2016-03-15,23.707489013671875
2016-03-16,24.022594451904297
2016-03-17,23.984058380126953
2016-03-18,24.01125144958496
2016-03-21,24.008996963500977
2016-03-22,24.19260597229004
2016-03-23,24.058860778808594
2016-03-24,23.954580307006836
2016-03-28,23.845773696899414
2016-03-29,24.410242080688477
2016-03-30,24.836416244506836
2016-03-31,24.707202911376953
2016-04-01,24.93389129638672
2016-04-04,25.19005584716797
2016-04-05,24.893091201782227
2016-04-06,25.153783798217773
2016-04-07,24.605192184448242
2016-04-08,24.632394790649414
2016-04-11,24.714004516601562
2016-04-12,25.03590965270996
2016-04-13,25.398618698120117
2016-04-14,25.412214279174805
2016-04-15,24.902156829833984
2016-04-18,24.36489486694336
2016-04-19,24.235689163208008
2016-04-20,24.285560607910156
2016-04-21,24.022594451904297
2016-04-22,23.95685577392578
2016-04-25,23.820838928222656
2016-04-26,23.65535545349121
2016-04-27,22.175050735473633
2016-04-28,21.497241973876953
2016-04-29,21.25014305114746
2016-05-02,21.227474212646484
2016-05-03,21.576587677001953
2016-05-04,21.352153778076172
2016-05-05,21.265487670898438
2016-05-06,21.146894454956055
2016-05-09,21.162853240966797
2016-05-10,21.30653953552246
2016-05-11,21.098997116088867
2016-05-12,20.60407829284668
2016-05-13,20.645124435424805
2016-05-16,21.411453247070312
2016-05-17,21.3225040435791
2016-05-18,21.566539764404297
2016-05-19,21.484439849853516
2016-05-20,21.717073440551758
2016-05-23,21.9930419921875
2016-05-24,22.328306198120117
2016-05-25,22.72059440612793
2016-05-26,22.90076446533203
2016-05-27,22.887083053588867
2016-05-31,22.775327682495117
2016-06-01,22.456031799316406
2016-06-02,22.287260055541992
2016-06-03,22.332874298095703
2016-06-06,22.494796752929688
2016-06-07,22.586029052734375
2016-06-08,22.565500259399414
2016-06-09,22.72743797302246
2016-06-10,22.540407180786133
2016-06-13,22.200586318969727
2016-06-14,22.227954864501953
2016-06-15,22.154970169067383
2016-06-16,22.248476028442383
2016-06-17,21.742164611816406
2016-06-20,21.6897029876709
2016-06-21,21.874441146850586
2016-06-22,21.792341232299805
2016-06-23,21.91777801513672
2016-06-24,21.301979064941406
2016-06-27,20.991798400878906
2016-06-28,21.345317840576172
2016-06-29,21.530054092407227
2016-06-30,21.803741455078125
2016-07-01,21.869884490966797
2016-07-05,21.664613723754883
2016-07-06,21.787776947021484
2016-07-07,21.88128089904785
2016-07-08,22.0500545501709
2016-07-11,22.118478775024414
2016-07-12,22.218833923339844
2016-07-13,22.0933895111084
2016-07-14,22.53129005432129
2016-07-15,22.529010772705078
2016-07-18,22.76848602294922
2016-07-19,22.777612686157227
2016-07-20,22.798145294189453
2016-07-21,22.677263259887695
2016-07-22,22.50164222717285
2016-07-25,22.200586318969727
2016-07-26,22.047779083251953
2016-07-27,23.480079650878906
2016-07-28,23.797094345092773
2016-07-29,23.76744270324707
2016-08-01,24.187095642089844
2016-08-02,23.829025268554688
2016-08-03,24.127798080444336
2016-08-04,24.276851654052734
2016-08-05,24.64603614807129
2016-08-08,24.850114822387695
2016-08-09,24.951011657714844
2016-08-10,24.76527976989746
2016-08-11,24.74922752380371
2016-08-12,24.806554794311523
2016-08-15,25.104656219482422
2016-08-16,25.08172035217285
2016-08-17,25.045034408569336
2016-08-18,25.01293182373047
2016-08-19,25.077133178710938
2016-08-22,24.882225036621094
2016-08-23,24.96018409729004
2016-08-24,24.772153854370117
2016-08-25,24.66667366027832
2016-08-26,24.5222110748291
2016-08-29,24.494693756103516
2016-08-30,24.30666160583496
2016-08-31,24.3295955657959
2016-09-01,24.474056243896484
2016-09-02,24.703365325927734
2016-09-06,24.696481704711914
2016-09-07,24.84783363342285
2016-09-08,24.19659423828125
2016-09-09,23.648548126220703
2016-09-12,24.178247451782227
2016-09-13,24.753812789916992
2016-09-14,25.6297664642334
2016-09-15,26.501142501831055
2016-09-16,26.352087020874023
2016-09-19,26.04480743408203
2016-09-20,26.042518615722656
2016-09-21,26.037939071655273
2016-09-22,26.283300399780273
2016-09-23,25.845317840576172
2016-09-26,25.88429832458496
2016-09-27,25.93245506286621
2016-09-28,26.12965965270996
2016-09-29,25.723783493041992
2016-09-30,25.923282623291016
2016-10-03,25.8017520904541
2016-10-04,25.91180992126465
2016-10-05,25.923282623291016
2016-10-06,26.115896224975586
2016-10-07,26.154888153076172
2016-10-10,26.61121368408203
2016-10-11,26.668535232543945
2016-10-12,26.907012939453125
2016-10-13,26.824462890625
2016-10-14,26.973508834838867
2016-10-17,26.95516586303711
2016-10-18,26.93682289123535
2016-10-19,26.856569290161133
2016-10-20,26.842802047729492
2016-10-21,26.737321853637695
2016-10-24,26.97809600830078
2016-10-25,27.115680694580078
2016-10-26,26.505725860595703
2016-10-27,26.251190185546875
2016-10-28,26.076919555664062
2016-10-31,26.035646438598633
2016-11-01,25.5655574798584
2016-11-02,25.58848762512207
2016-11-03,25.314210891723633
2016-11-04,25.086029052734375
2016-11-07,25.447900772094727
2016-11-08,25.59770965576172
2016-11-09,25.55622100830078
2016-11-10,24.844024658203125
2016-11-11,24.991535186767578
2016-11-14,24.36461639404297
2016-11-15,24.68729019165039
2016-11-16,25.351091384887695
2016-11-17,25.341873168945312
2016-11-18,25.36722755432129
2016-11-21,25.752140045166016
2016-11-22,25.768268585205078
2016-11-23,25.63689422607422
2016-11-25,25.765972137451172
2016-11-28,25.715251922607422
2016-11-29,25.689905166625977
2016-11-30,25.473249435424805
2016-12-01,25.23585319519043
2016-12-02,25.330350875854492
2016-12-05,25.148269653320312
2016-12-06,25.341873168945312
2016-12-07,25.59079933166504
2016-12-08,25.842031478881836
2016-12-09,26.263813018798828
2016-12-12,26.113998413085938
2016-12-13,26.549623489379883
2016-12-14,26.549623489379883
2016-12-15,26.694822311401367
2016-12-16,26.729398727416992
2016-12-19,26.88381576538086
2016-12-20,26.95526695251465
2016-12-21,26.980627059936523
2016-12-22,26.80314826965332
2016-12-23,26.856159210205078
2016-12-27,27.026723861694336
2016-12-28,26.91147804260254
2016-12-29,26.904560089111328
2016-12-30,26.694822311401367
2017-01-03,26.77088165283203
2017-01-04,26.740924835205078
2017-01-05,26.876909255981445
2017-01-06,27.176542282104492
2017-01-09,27.425460815429688
2017-01-10,27.4531192779541
2017-01-11,27.600624084472656
2017-01-12,27.485382080078125
2017-01-13,27.43698501586914
2017-01-17,27.658252716064453
2017-01-18,27.65595054626465
2017-01-19,27.607545852661133
2017-01-20,27.658252716064453
2017-01-23,27.67669105529785
2017-01-24,27.651334762573242
2017-01-25,28.091564178466797
2017-01-26,28.105392456054688
2017-01-27,28.10770034790039
2017-01-30,28.033945083618164
2017-01-31,27.969411849975586
2017-02-01,29.674999237060547
2017-02-02,29.624292373657227
2017-02-03,29.751062393188477
2017-02-06,30.02994155883789
2017-02-07,30.315757751464844
2017-02-08,30.433298110961914
2017-02-09,30.653202056884766
2017-02-10,30.583757400512695
2017-02-13,30.854595184326172
2017-02-14,31.25507164001465
2017-02-15,31.36849021911621
2017-02-16,31.331457138061523
2017-02-17,31.417102813720703
2017-02-21,31.643959045410156
2017-02-22,31.738862991333008
2017-02-23,31.604604721069336
2017-02-24,31.63470458984375
2017-02-27,31.697206497192383
2017-02-28,31.711091995239258
2017-03-01,32.35924530029297
2017-03-02,32.16712188720703
2017-03-03,32.35693359375
2017-03-06,32.25509262084961
2017-03-07,32.2967414855957
2017-03-08,32.17637634277344
2017-03-09,32.10230255126953
2017-03-10,32.20877456665039
2017-03-13,32.22267150878906
2017-03-14,32.17405319213867
2017-03-15,32.514347076416016
2017-03-16,32.56758499145508
2017-03-17,32.40554428100586
2017-03-20,32.745826721191406
2017-03-21,32.37082290649414
2017-03-22,32.736572265625
2017-03-23,32.62083053588867
2017-03-24,32.55601119995117
2017-03-27,32.61156463623047
2017-03-28,33.28750991821289
2017-03-29,33.361572265625
2017-03-30,33.31760025024414
2017-03-31,33.255088806152344
2017-04-03,33.26436996459961
2017-04-04,33.51204299926758
2017-04-05,33.33842849731445
2017-04-06,33.255088806152344
2017-04-07,33.18102264404297
2017-04-10,33.14167022705078
2017-04-11,32.785179138183594
2017-04-12,32.82453155517578
2017-04-13,32.65092086791992
2017-04-17,32.831485748291016
2017-04-18,32.685646057128906
2017-04-19,32.56526565551758
2017-04-20,32.97267532348633
2017-04-21,32.93333435058594
2017-04-24,33.250465393066406
2017-04-25,33.456485748291016
2017-04-26,33.25971984863281
2017-04-27,33.2851676940918
2017-04-28,33.252769470214844
2017-05-01,33.931034088134766
2017-05-02,34.14631652832031
2017-05-03,34.042144775390625
2017-05-04,33.91946029663086
2017-05-05,34.481971740722656
2017-05-08,35.41947937011719
2017-05-09,35.646331787109375
2017-05-10,35.47735595703125
2017-05-11,35.78416061401367
2017-05-12,36.28392791748047
2017-05-15,36.19094467163086
2017-05-16,36.137474060058594
2017-05-17,34.92414093017578
2017-05-18,35.45641326904297
2017-05-19,35.577293395996094
2017-05-22,35.79347229003906
2017-05-23,35.74929428100586
2017-05-24,35.642398834228516
2017-05-25,35.765567779541016
2017-05-26,35.705135345458984
2017-05-30,35.719085693359375
2017-05-31,35.507568359375
2017-06-01,35.60517883300781
2017-06-02,36.132835388183594
2017-06-05,35.77951431274414
2017-06-06,35.900386810302734
2017-06-07,36.114234924316406
2017-06-08,36.025909423828125
2017-06-09,34.62894821166992
2017-06-12,33.801456451416016
2017-06-13,34.073402404785156
2017-06-14,33.741004943847656
2017-06-15,33.53879165649414
2017-06-16,33.06927490234375
2017-06-19,34.015296936035156
2017-06-20,33.70615768432617
2017-06-21,33.90605163574219
2017-06-22,33.85026931762695
2017-06-23,34.001346588134766
2017-06-26,33.894432067871094
2017-06-27,33.40863037109375
2017-06-28,33.89674758911133
2017-06-29,33.396995544433594
2017-06-30,33.476043701171875
2017-07-03,33.355167388916016
2017-07-05,33.492305755615234
2017-07-06,33.17619705200195
2017-07-07,33.51322555541992
2017-07-10,33.717769622802734
2017-07-11,33.82701873779297
2017-07-12,33.87583541870117
2017-07-13,34.34768295288086
2017-07-14,34.64287567138672
2017-07-17,34.76375961303711
2017-07-18,34.8846321105957
2017-07-19,35.103118896484375
2017-07-20,34.945064544677734
2017-07-21,34.928794860839844
2017-07-24,35.351829528808594
2017-07-25,35.50291442871094
2017-07-26,35.670284271240234
2017-07-27,34.99619674682617
2017-07-28,34.74980926513672
2017-07-31,34.57083511352539
2017-08-01,34.87765121459961
2017-08-02,36.52565383911133
2017-08-03,36.160728454589844
2017-08-04,36.35132598876953
2017-08-07,36.91383361816406
2017-08-08,37.20903396606445
2017-08-09,37.43682098388672
2017-08-10,36.244384765625
2017-08-11,36.74842834472656
2017-08-14,37.301483154296875
2017-08-15,37.7098388671875
2017-08-16,37.558162689208984
2017-08-17,36.837100982666016
2017-08-18,36.753082275390625
2017-08-21,36.6854248046875
2017-08-22,37.28512954711914
2017-08-23,37.33180236816406
2017-08-24,37.16613006591797
2017-08-25,37.30381774902344
2017-08-28,37.67950439453125
2017-08-29,38.01552963256836
2017-08-30,38.11820602416992
2017-08-31,38.26988220214844
2017-09-01,38.28155517578125
2017-09-05,37.82184982299805
2017-09-06,37.78218078613281
2017-09-07,37.630489349365234
2017-09-08,37.016780853271484
2017-09-11,37.6865119934082
2017-09-12,37.53715515136719
2017-09-13,37.25480270385742
2017-09-14,36.93511199951172
2017-09-15,37.30846405029297
2017-09-18,37.026123046875
2017-09-19,37.04011535644531
2017-09-20,36.41939926147461
2017-09-21,35.79402160644531
2017-09-22,35.44398880004883
2017-09-25,35.13129425048828
2017-09-26,35.73568344116211
2017-09-27,35.99003601074219
2017-09-28,35.768341064453125
2017-09-29,35.96436309814453
2017-10-02,35.89202117919922
2017-10-03,36.0483512878418
2017-10-04,35.81501388549805
2017-10-05,36.26072692871094
2017-10-06,36.23970031738281
2017-10-09,36.36572265625
2017-10-10,36.37971878051758
2017-10-11,36.531402587890625
2017-10-12,36.40306091308594
2017-10-13,36.63408660888672
2017-10-16,37.30846405029297
2017-10-17,37.4461555480957
2017-10-18,37.28047561645508
2017-10-19,36.398399353027344
2017-10-20,36.461387634277344
2017-10-23,36.4427375793457
2017-10-24,36.65974807739258
2017-10-25,36.49873733520508
2017-10-26,36.73209762573242
2017-10-27,38.04820251464844
2017-10-30,38.90460968017578
2017-10-31,39.44598388671875
2017-11-01,38.94428253173828
2017-11-02,39.22896957397461
2017-11-03,40.253387451171875
2017-11-06,40.66175079345703
2017-11-07,40.79243850708008
2017-11-08,41.126136779785156
2017-11-09,41.04212188720703
2017-11-10,40.90629577636719
2017-11-13,40.742366790771484
2017-11-14,40.126434326171875
2017-11-15,39.59716033935547
2017-11-16,40.07023239135742
2017-11-17,39.84774398803711
2017-11-20,39.80793762207031
2017-11-21,40.5479850769043
2017-11-22,40.974205017089844
2017-11-24,40.97655487060547
2017-11-27,40.77046203613281
2017-11-28,40.531585693359375
2017-11-29,39.690826416015625
2017-11-30,40.24587631225586
2017-12-01,40.05852508544922
2017-12-04,39.76578140258789
2017-12-05,39.72830581665039
2017-12-06,39.58076858520508
2017-12-07,39.653358459472656
2017-12-08,39.665061950683594
2017-12-11,40.43790817260742
2017-12-12,40.210731506347656
2017-12-13,40.34423828125
2017-12-14,40.33251953125
2017-12-15,40.742366790771484
2017-12-18,41.316123962402344
2017-12-19,40.8758430480957
2017-12-20,40.83135223388672
2017-12-21,40.98591613769531
2017-12-22,40.98591613769531
2017-12-26,39.94611358642578
2017-12-27,39.953128814697266
2017-12-28,40.0655517578125
2017-12-29,39.63229751586914
2018-01-02,40.34188461303711
2018-01-03,40.33487319946289
2018-01-04,40.52223205566406
2018-01-05,40.98358154296875
2018-01-08,40.83135223388672
2018-01-09,40.826663970947266
2018-01-10,40.81729507446289
2018-01-11,41.04914474487305
2018-01-12,41.4730339050293
2018-01-16,41.262264251708984
2018-01-17,41.94375991821289
2018-01-18,41.98122787475586
2018-01-19,41.79388427734375
2018-01-22,41.45195007324219
2018-01-23,41.4613151550293
2018-01-24,40.8009033203125
2018-01-25,40.07257080078125
2018-01-26,40.166255950927734
2018-01-29,39.33486557006836
2018-01-30,39.10301208496094
2018-01-31,39.21074676513672
2018-02-01,39.292701721191406
2018-02-02,37.587791442871094
2018-02-05,36.648677825927734
2018-02-06,38.180301666259766
2018-02-07,37.36296844482422
2018-02-08,36.334869384765625
2018-02-09,36.779296875
2018-02-12,38.26071548461914
2018-02-13,38.644004821777344
2018-02-14,39.35649108886719
2018-02-15,40.67802810668945
2018-02-16,40.54633331298828
2018-02-20,40.40995788574219
2018-02-21,40.22654724121094
2018-02-22,40.56279754638672
2018-02-23,41.26823806762695
2018-02-26,42.084197998046875
2018-02-27,41.94782257080078
2018-02-28,41.88431930541992
2018-03-01,41.15068054199219
2018-03-02,41.43519973754883
2018-03-05,41.578636169433594
2018-03-06,41.54336166381836
2018-03-07,41.1577262878418
2018-03-08,41.60686111450195
2018-03-09,42.32170104980469
2018-03-12,42.730865478515625
2018-03-13,42.3193473815918
2018-03-14,41.959571838378906
2018-03-15,42.00895309448242
2018-03-16,41.86082077026367
2018-03-19,41.221214294433594
2018-03-20,41.20710754394531
2018-03-21,40.273563385009766
2018-03-22,39.704524993896484
2018-03-23,38.78509521484375
2018-03-26,40.62628936767578
2018-03-27,39.584590911865234
2018-03-28,39.147220611572266
2018-03-29,39.45291519165039
2018-04-02,39.194252014160156
2018-04-03,39.59634780883789
2018-04-04,40.353519439697266
2018-04-05,40.63334274291992
2018-04-06,39.59400939941406
2018-04-09,39.986690521240234
2018-04-10,40.739173889160156
2018-04-11,40.54869079589844
2018-04-12,40.94843673706055
2018-04-13,41.08717346191406
2018-04-16,41.34349060058594
2018-04-17,41.91254806518555
2018-04-18,41.81848907470703
2018-04-19,40.63334274291992
2018-04-20,38.9685173034668
2018-04-23,38.85562515258789
2018-04-24,38.314788818359375
2018-04-25,38.48175048828125
2018-04-26,38.61579513549805
2018-04-27,38.16900634765625
2018-04-30,38.86034393310547
2018-05-01,39.763309478759766
2018-05-02,41.51984786987305
2018-05-03,41.5951042175293
2018-05-04,43.227027893066406
2018-05-07,43.539756774902344
2018-05-08,43.74903869628906
2018-05-09,44.05708694458008
2018-05-10,44.68726348876953
2018-05-11,44.51731872558594
2018-05-14,44.41345977783203
2018-05-15,44.009796142578125
2018-05-16,44.4205436706543
2018-05-17,44.13963317871094
2018-05-18,43.9791145324707
2018-05-21,44.290706634521484
2018-05-22,44.17975997924805
2018-05-23,44.4630241394043
2018-05-24,44.41345977783203
2018-05-25,44.514957427978516
2018-05-29,44.354434967041016
2018-05-30,44.26001739501953
2018-05-31,44.111297607421875
2018-06-01,44.90681076049805
2018-06-04,45.282135009765625
2018-06-05,45.63148498535156
2018-06-06,45.789642333984375
2018-06-07,45.666900634765625
2018-06-08,45.25143814086914
2018-06-11,45.14049530029297
2018-06-12,45.38835906982422
2018-06-13,45.015380859375
2018-06-14,45.03899002075195
2018-06-15,44.576324462890625
2018-06-18,44.552734375
2018-06-19,43.832763671875
2018-06-20,44.02396774291992
2018-06-21,43.778465270996094
2018-06-22,43.6510009765625
2018-06-25,43.00185012817383
2018-06-26,43.53533172607422
2018-06-27,43.47159957885742
2018-06-28,43.78791427612305
2018-06-29,43.69585037231445
2018-07-02,44.18447494506836
2018-07-03,43.414947509765625
2018-07-05,43.764305114746094
2018-07-06,44.37096405029297
2018-07-09,44.987060546875
2018-07-10,44.932777404785156
2018-07-11,44.34971618652344
2018-07-12,45.09328842163086
2018-07-13,45.16410827636719
2018-07-16,45.06496047973633
2018-07-17,45.19242477416992
2018-07-18,44.94456100463867
2018-07-19,45.29393005371094
2018-07-20,45.1900749206543
2018-07-23,45.23020553588867
2018-07-24,45.55831527709961
2018-07-25,45.9879264831543
2018-07-26,45.84394073486328
2018-07-27,45.08148956298828
2018-07-30,44.82890701293945
2018-07-31,44.91860580444336
2018-08-01,47.56476974487305
2018-08-02,48.95512771606445
2018-08-03,49.09674835205078
2018-08-06,49.351688385009766
2018-08-07,48.889015197753906
2018-08-08,48.922080993652344
2018-08-09,49.30684280395508
2018-08-10,49.15998077392578
2018-08-13,49.47739791870117
2018-08-14,49.68585968017578
2018-08-15,49.80192565917969
2018-08-16,50.53151321411133
2018-08-17,51.54063415527344
2018-08-20,51.0384521484375
2018-08-21,50.9389533996582
2018-08-22,50.94131851196289
2018-08-23,51.04555130004883
2018-08-24,51.204261779785156
2018-08-27,51.62591552734375
2018-08-28,52.042823791503906
2018-08-29,52.819786071777344
2018-08-30,53.30539321899414
2018-08-31,53.92131042480469
2018-09-04,54.09421157836914
2018-09-05,53.74126052856445
2018-09-06,52.84822463989258
2018-09-07,52.421836853027344
2018-09-10,51.71829605102539
2018-09-11,53.025882720947266
2018-09-12,52.36734390258789
2018-09-13,53.63228988647461
